article_url,title,date,time,section,author,excerpt,text_body,feat_img_link,feat_img_cation,full_text,is_ergatiko
https://www.parapolitika.gr/ellada/article/262108/ip-ergasias-dierevna-tis-sinthikes-tou-atichimatos-ston-aspropirgo/,Υπ. Εργασίας: Διερευνά τις συνθήκες του ατυχήματος στον Ασπρόπυργο,2017-05-26,18:25:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,Η ιδιοκτήτρια εταιρεία TOP GAS έχει ήδη κληθεί να παράσχει εξηγήσεις για τρεις παραβάσεις,"«Το Σώμα Επιθεώρησης Εργασίας (Σ.ΕΠ.Ε.) από την πρώτη στιγμή βρέθηκε στον τόπο του ατυχήματος και προέβη στις απαραίτητες ενέργειες, ώστε να διακριβωθούν οι συνθήκες και τα αίτια αλλά και να αποδοθούν ευθύνες», υποστηρίζει σε ανακοίνωσή του το υπουργείο Εργασίας, στη σκιά του εργατικού ατυχήματος που σημειώθηκε την Πέμπτη 25 Μαΐου 2017 στον Ασπρόπυργο Αττικής και στο οποίο τραυματίστηκαν τρεις εργαζόμενοι.
Σε αυτό το πλαίσιο, η ιδιοκτήτρια εταιρεία TOP GAS έχει ήδη κληθεί να παράσχει εξηγήσεις για τρεις παραβάσεις των κανόνων Υγείας και Ασφάλειας στην Εργασία.
Η υπουργός Εργασίας, Κοινωνικής Ασφάλισης και Κοινωνικής Αλληλεγγύης Έφη Αχτσιόγλου, ο υπουργός Επικρατείας και Κυβερνητικός Εκπρόσωπος Δημήτρης Τζανακόπουλος και ο Ειδικός Γραμματέας του Σώματος Επιθεώρησης Εργασίας (Σ.ΕΠ.Ε.) Νάσος Ηλιόπουλος, επισκέφθηκαν σήμερα Παρασκευή 26 Μαΐου 2017 το νοσοκομείο «Άγιος Σάββας», προκειμένου να ενημερωθούν για την κατάσταση της υγείας του ενός εκ των τριών εργαζομένων.
Επίσης, μέσω τηλεφωνικής επικοινωνίας με τον Διοικητή του Αττικού Νοσοκομείου ενημερώθηκαν για την πορεία της υγείας του δεύτερου εκ των εργαζομένων που τραυματίστηκαν. Ο τρίτος εργαζόμενος έλαβε εξιτήριο.
Η τήρηση των κανόνων για την Υγεία και την Ασφάλεια στην Εργασία αποτελεί ζήτημα προτεραιότητας για το Υπουργείο Εργασίας, Κοινωνικής Ασφάλισης και Κοινωνικής Αλληλεγγύης, για το σύνολο της κυβέρνησης και τον Πρωθυπουργό, καταλήγει η ανακοίνωση.",https://s.parapolitika.gr/images/1130x667/jpg/files/migration/images/2017-01/p2iucinb95zhmfotdrec.jpg,,"Υπ. Εργασίας: Διερευνά τις συνθήκες του ατυχήματος στον Ασπρόπυργο «Το Σώμα Επιθεώρησης Εργασίας (Σ.ΕΠ.Ε.) από την πρώτη στιγμή βρέθηκε στον τόπο του ατυχήματος και προέβη στις απαραίτητες ενέργειες, ώστε να διακριβωθούν οι συνθήκες και τα αίτια αλλά και να αποδοθούν ευθύνες», υποστηρίζει σε ανακοίνωσή του το υπουργείο Εργασίας, στη σκιά του εργατικού ατυχήματος που σημειώθηκε την Πέμπτη 25 Μαΐου 2017 στον Ασπρόπυργο Αττικής και στο οποίο τραυματίστηκαν τρεις εργαζόμενοι.
Σε αυτό το πλαίσιο, η ιδιοκτήτρια εταιρεία TOP GAS έχει ήδη κληθεί να παράσχει εξηγήσεις για τρεις παραβάσεις των κανόνων Υγείας και Ασφάλειας στην Εργασία.
Η υπουργός Εργασίας, Κοινωνικής Ασφάλισης και Κοινωνικής Αλληλεγγύης Έφη Αχτσιόγλου, ο υπουργός Επικρατείας και Κυβερνητικός Εκπρόσωπος Δημήτρης Τζανακόπουλος και ο Ειδικός Γραμματέας του Σώματος Επιθεώρησης Εργασίας (Σ.ΕΠ.Ε.) Νάσος Ηλιόπουλος, επισκέφθηκαν σήμερα Παρασκευή 26 Μαΐου 2017 το νοσοκομείο «Άγιος Σάββας», προκειμένου να ενημερωθούν για την κατάσταση της υγείας του ενός εκ των τριών εργαζομένων.
Επίσης, μέσω τηλεφωνικής επικοινωνίας με τον Διοικητή του Αττικού Νοσοκομείου ενημερώθηκαν για την πορεία της υγείας του δεύτερου εκ των εργαζομένων που τραυματίστηκαν. Ο τρίτος εργαζόμενος έλαβε εξιτήριο.
Η τήρηση των κανόνων για την Υγεία και την Ασφάλεια στην Εργασία αποτελεί ζήτημα προτεραιότητας για το Υπουργείο Εργασίας, Κοινωνικής Ασφάλισης και Κοινωνικής Αλληλεγγύης, για το σύνολο της κυβέρνησης και τον Πρωθυπουργό, καταλήγει η ανακοίνωση.",True
https://www.parapolitika.gr/ellada/article/166181/eisaggeliki-parembasi-gia-atuxima-se-sxoleio-tis-thessalonikis/,Εισαγγελική παρέμβαση για ατύχημα σε σχολείο της Θεσσαλονίκης,2015-05-26,11:20:15,ΕΛΛΑΔΑ,Parapolitika Newsroom,Τζαμαρία αποκολλήθηκε από το κούφωμα,"Ποινικές ευθύνες αναζητά η Εισαγγελία Πρωτοδικών Θεσσαλονίκης για το περιστατικό που είδε το «φως» της δημοσιότητας με την πτώση τζαμαρίας -που αποκολλήθηκε από κούφωμα- μέσα σε σχολική αίθουσα, όπου φιλοξενούνταν μαθητές του 12ου Δημοτικού Σχολείου Θεσσαλονίκης.
Η εισαγγελέας πλημμελειοδικών Φωτεινή Κρεωνίδου παρήγγειλε προκαταρκτική έρευνα, την οποία ανέθεσε στο αστυνομικό τμήμα Ανάληψης, προκειμένου να διερευνηθεί η τυχόν τέλεση αξιόποινων πράξεων. Ειδικότερα, το αδίκημα που ερευνάται είναι αυτό της παρεμπόδισης αποτροπής κοινού κινδύνου. Στο πλαίσιο αυτό, η εισαγγελέας ζήτησε να ληφθούν ένορκες καταθέσεις από τον διευθυντή του σχολείου, τη δασκάλα που βρισκόταν τη στιγμή του συμβάντος στην αίθουσα, κι όποιον άλλον κριθεί σκόπιμο, ενώ ανωμοτί κατάθεση, δηλαδή ως ύποπτος τέλεσης αξιόποινης πράξης, θα ληφθεί από τον υπεύθυνο συντήρησης του κτιρίου.
Το συμβάν σημειώθηκε πριν από λίγες μέρες, αλλά έγινε γνωστό μόλις χθες. Ευτυχώς δεν αναφέρθηκε τραυματισμός μαθητών. Το 12ο Δημοτικό Σχολείο Θεσσαλονίκης φιλοξενείται μαζί με το Ε' Γυμνάσιο σε συγκρότημα λυόμενων κτιρίων, που στήθηκε μετά το μεγάλο σεισμό του '78, κοντά στο Μέγαρο Μουσικής.
Το κτίριο όπου στεγάζεται το 12ο Δημοτικό Σχολείο, μετά το παραπάνω συμβάν, κρίθηκε ακατάλληλο για χρήση από τις αρμόδιες υπηρεσίες του δήμου Θεσσαλονίκης.",https://s.parapolitika.gr/images/1130x667/jpg/files/migration/images/parapolitikaold/mediadefaultimageseisageleas4.jpg,,"Εισαγγελική παρέμβαση για ατύχημα σε σχολείο της Θεσσαλονίκης Ποινικές ευθύνες αναζητά η Εισαγγελία Πρωτοδικών Θεσσαλονίκης για το περιστατικό που είδε το «φως» της δημοσιότητας με την πτώση τζαμαρίας -που αποκολλήθηκε από κούφωμα- μέσα σε σχολική αίθουσα, όπου φιλοξενούνταν μαθητές του 12ου Δημοτικού Σχολείου Θεσσαλονίκης.
Η εισαγγελέας πλημμελειοδικών Φωτεινή Κρεωνίδου παρήγγειλε προκαταρκτική έρευνα, την οποία ανέθεσε στο αστυνομικό τμήμα Ανάληψης, προκειμένου να διερευνηθεί η τυχόν τέλεση αξιόποινων πράξεων. Ειδικότερα, το αδίκημα που ερευνάται είναι αυτό της παρεμπόδισης αποτροπής κοινού κινδύνου. Στο πλαίσιο αυτό, η εισαγγελέας ζήτησε να ληφθούν ένορκες καταθέσεις από τον διευθυντή του σχολείου, τη δασκάλα που βρισκόταν τη στιγμή του συμβάντος στην αίθουσα, κι όποιον άλλον κριθεί σκόπιμο, ενώ ανωμοτί κατάθεση, δηλαδή ως ύποπτος τέλεσης αξιόποινης πράξης, θα ληφθεί από τον υπεύθυνο συντήρησης του κτιρίου.
Το συμβάν σημειώθηκε πριν από λίγες μέρες, αλλά έγινε γνωστό μόλις χθες. Ευτυχώς δεν αναφέρθηκε τραυματισμός μαθητών. Το 12ο Δημοτικό Σχολείο Θεσσαλονίκης φιλοξενείται μαζί με το Ε' Γυμνάσιο σε συγκρότημα λυόμενων κτιρίων, που στήθηκε μετά το μεγάλο σεισμό του '78, κοντά στο Μέγαρο Μουσικής.
Το κτίριο όπου στεγάζεται το 12ο Δημοτικό Σχολείο, μετά το παραπάνω συμβάν, κρίθηκε ακατάλληλο για χρήση από τις αρμόδιες υπηρεσίες του δήμου Θεσσαλονίκης.",True
https://www.parapolitika.gr/ellada/article/1552728/ergatiko-dustuhima-stin-argolida-thanatos-56hronou-ston-viologiko-katharismo/,Εργατικό δυστύχημα στην Αργολίδα: Θάνατος 56χρονου στον Βιολογικό Καθαρισμό,2025-05-09,12:42:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,"Εργαζόμενος σε ιδιωτική εταιρεία που διαχειρίζεται τη μονάδα, έχασε τη ζωή του όταν –υπό αδιευκρίνιστες μέχρι στιγμής συνθήκες– έπεσε από καρότσα οχήματος",,https://s.parapolitika.gr/images/1130x667/jpg/files/2025-05-09/argos-nauplio-ergatiko-dustuxima.jpg,,Εργατικό δυστύχημα στην Αργολίδα: Θάνατος 56χρονου στον Βιολογικό Καθαρισμό nan,True
https://www.parapolitika.gr/ellada/article/1542518/ergatiko-dustuhima-sti-sadorini-krevati-kataplakose-ergazomeni/,Εργατικό δυστύχημα στη Σαντορίνη: Κρεβάτι καταπλάκωσε και σκότωσε εργαζόμενη,2025-04-14,13:15:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,Το εργατικό δυστύχημα στο ξενοδοχείο στην Οία της Σαντορίνης συνέβη όταν ένα κρεβάτι αιωρούμενο από τον τοίχο κατέρρευσε και χτύπησε την εργαζόμενη στον αυχένα,"Τραγικό θάνατο βρήκε μια 59χρονη γυναίκα που εργαζόταν στο ξενοδοχείο στην Οία της Σαντορίνης, το Σάββατο 12 Απριλίου. Όπως έγινε γνωστό, το εργατικό δυστύχημα συνέβη όταν ένα κρεβάτι τη χτύπησε στον αυχένα. Το κρεβάτι φέρεται να ήταν στερεωμένο ή αιωρούμενο από τον τοίχο, όμως για άγνωστη μέχρι τώρα αιτία κατέρρευσε με αποτέλεσμα τον θανάσιμο τραυματισμό της άτυχης γυναίκας.
Στο χώρο του ξενοδοχείου έφτασαν άμεσα διασώστες του ΕΚΑΒ, ωστόσο η 59χρονη είχε αφήσει την τελευταία της πνοή. Στη συνέχεια, η Ελληνική Αστυνομία προχώρησε, στο πλαίσιο του αυτοφώρου, στη σύλληψη του ιδιοκτήτη της επιχείρησης, ο οποίος θα κληθεί να δώσει τις απαραίτητες εξηγήσεις στις Αρχές.",https://s.parapolitika.gr/images/1130x667/jpg/files/2025-04-14/santorini-ergatiko-distixima.jpg,,"Εργατικό δυστύχημα στη Σαντορίνη: Κρεβάτι καταπλάκωσε και σκότωσε εργαζόμενη Τραγικό θάνατο βρήκε μια 59χρονη γυναίκα που εργαζόταν στο ξενοδοχείο στην Οία της Σαντορίνης, το Σάββατο 12 Απριλίου. Όπως έγινε γνωστό, το εργατικό δυστύχημα συνέβη όταν ένα κρεβάτι τη χτύπησε στον αυχένα. Το κρεβάτι φέρεται να ήταν στερεωμένο ή αιωρούμενο από τον τοίχο, όμως για άγνωστη μέχρι τώρα αιτία κατέρρευσε με αποτέλεσμα τον θανάσιμο τραυματισμό της άτυχης γυναίκας.
Στο χώρο του ξενοδοχείου έφτασαν άμεσα διασώστες του ΕΚΑΒ, ωστόσο η 59χρονη είχε αφήσει την τελευταία της πνοή. Στη συνέχεια, η Ελληνική Αστυνομία προχώρησε, στο πλαίσιο του αυτοφώρου, στη σύλληψη του ιδιοκτήτη της επιχείρησης, ο οποίος θα κληθεί να δώσει τις απαραίτητες εξηγήσεις στις Αρχές.",True
https://www.parapolitika.gr/ellada/article/1528684/boula-video-dokoumedo-apo-to-ergatiko-dustuhima-nekros-28hronos/,Boύλα: Βίντεο ντοκουμέντο από το εργατικό δυστύχημα - Νεκρός 28χρονος,2025-03-12,21:24:27,ΕΛΛΑΔΑ,Parapolitika Newsroom,Ο 28χρονος χειριστής του γερανοφόρου οχήματος κεραυνοβολήθηκε από τα καλώδια υπερ- υψηλής τάσης με αποτέλεσμα να εκτιναχθεί και χάσει τις αισθήσεις του,,https://s.parapolitika.gr/images/1130x667/jpg/files/2025-03-12/voula-28xronos-geranoforo.jpg,,Boύλα: Βίντεο ντοκουμέντο από το εργατικό δυστύχημα - Νεκρός 28χρονος nan,True
https://www.parapolitika.gr/ellada/article/1518198/ergatiko-dustuhima-stin-karditsa-nekros-heiristis-mihanimatos-apo-ilektroplixia/,Εργατικό δυστύχημα στην Καρδίτσα: Νεκρός χειριστής μηχανήματος από ηλεκτροπληξία,2025-02-15,13:08:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,"Από την ώρα του εργατικού δυστυχήματος, υπάρχει διακοπή ηλεκτροδότησης στην περιοχή",,https://s.parapolitika.gr/images/1130x667/jpg/files/2024-07-09/ekab_delfoi.jpg,,Εργατικό δυστύχημα στην Καρδίτσα: Νεκρός χειριστής μηχανήματος από ηλεκτροπληξία nan,True
https://www.parapolitika.gr/diethni/article/1503205/brazilia-45hronos-ergatis-skotothike-prospathodas-na-viasei-mia-agelada/,Bραζιλία: 45χρονος εργάτης σκοτώθηκε προσπαθώντας να βιάσει μια αγελάδα,2025-01-10,18:53:33,ΔΙΕΘΝΗ,Parapolitika Newsroom,"Ο 45χρονος βρέθηκε αναίσθητος στην φάρμα του, κοντά στο ζώο το οποίο αποπειράθηκε να βιάσει",,https://s.parapolitika.gr/images/1130x667/jpg/files/2025-01-10/vrazilia-agelada.jpg,,Bραζιλία: 45χρονος εργάτης σκοτώθηκε προσπαθώντας να βιάσει μια αγελάδα nan,True
https://www.parapolitika.gr/ellada/article/1452958/euvoia-tragiko-ergatiko-dustuhima-nekros-35hronos-dasergatis/,Εύβοια: Τραγικό εργατικό δυστύχημα - Νεκρός 35χρονος δασεργάτης,2024-09-17,09:59:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,Όλα έγιναν το πρωί της Τρίτης στο Τελέθριον Όρος του δήμου Ιστιαίας – Αιδηψού στην Εύβοια,"Ένα τραγικό εργατικό δυστύχημα σημειώθηκε στην Εύβοια, καθώς πέθανε ένας 35χρονος δασεργάτης, όταν τον χτύπησε δέντρο που έσερνε τρακτέρ.
Όλα έγιναν το πρωί της Τρίτης (17.9.2024) στο Τελέθριον Όρος του δήμου Ιστιαίας – Αιδηψού στην Εύβοια. Σύμφωνα με το τοπικό μέσο eviaonline, όταν ο κορμός που έσερνε το τρακτέρ, ξαφνικά βρήκε ένα εμπόδιο στον δρόμο, σηκώθηκε όρθιο και χτύπησε θανάσιμα τον 35χρονο.
Διαβάστε ακόμα: Εργατικό δυστύχημα στη Ρόδο: Βράχος καταπλάκωσε έναν 66χρονο - Ήθελε λίγους μήνες για να συνταξιοδοτηθεί
Στο σημείο έσπευσαν άμεσα οχήματα της Αστυνομίας, του ΕΚΑΒ, καθώς και η Πυροσβεστική, αλλά ήδη ήταν αργά, καθώς ο 35χρονος ήταν ήδη νεκρός.
Η σορός του άτυχου δασεργάτη που ήταν παντρεμένος, παραλήφθηκε από το ΕΚΑΒ, ενώ η αστυνομία διενεργεί προανάκριση για τα αίτια του συμβάντος.",https://s.parapolitika.gr/images/1130x667/jpg/files/2024-09-17/evoia-ergatiko-distiximas.jpg,,"Εύβοια: Τραγικό εργατικό δυστύχημα - Νεκρός 35χρονος δασεργάτης Ένα τραγικό εργατικό δυστύχημα σημειώθηκε στην Εύβοια, καθώς πέθανε ένας 35χρονος δασεργάτης, όταν τον χτύπησε δέντρο που έσερνε τρακτέρ.
Όλα έγιναν το πρωί της Τρίτης (17.9.2024) στο Τελέθριον Όρος του δήμου Ιστιαίας – Αιδηψού στην Εύβοια. Σύμφωνα με το τοπικό μέσο eviaonline, όταν ο κορμός που έσερνε το τρακτέρ, ξαφνικά βρήκε ένα εμπόδιο στον δρόμο, σηκώθηκε όρθιο και χτύπησε θανάσιμα τον 35χρονο.
Διαβάστε ακόμα: Εργατικό δυστύχημα στη Ρόδο: Βράχος καταπλάκωσε έναν 66χρονο - Ήθελε λίγους μήνες για να συνταξιοδοτηθεί
Στο σημείο έσπευσαν άμεσα οχήματα της Αστυνομίας, του ΕΚΑΒ, καθώς και η Πυροσβεστική, αλλά ήδη ήταν αργά, καθώς ο 35χρονος ήταν ήδη νεκρός.
Η σορός του άτυχου δασεργάτη που ήταν παντρεμένος, παραλήφθηκε από το ΕΚΑΒ, ενώ η αστυνομία διενεργεί προανάκριση για τα αίτια του συμβάντος.",True
https://www.parapolitika.gr/ellada/article/1429673/salamina-tesseris-sullipseis-gia-ton-thanasimo-traumatismo-tou-63hronou-ergati/,Σαλαμίνα: Τέσσερις συλλήψεις για τον θανάσιμο τραυματισμό του 63χρονου εργάτη,2024-07-25,12:39:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,"Κατά τη διάρκεια των εργασιών, ο καταπέλτης του πλοίου υποχώρησε με αποτέλεσμα τον θανάσιμο τραυματισμό 63χρονου στη Σαλαμίνα","Διαβάστε ακόμα: Τραγωδία στη Σαλαμίνα: Εργατικό δυστύχημα στα Ναυπηγεία - Νεκρός ένας 63χρονος, τραυματίστηκε και 22χρονος",https://s.parapolitika.gr/images/1130x667/jpg/files/2024-07-25/salamina_ergatiko_distixima.jpg,,"Σαλαμίνα: Τέσσερις συλλήψεις για τον θανάσιμο τραυματισμό του 63χρονου εργάτη Διαβάστε ακόμα: Τραγωδία στη Σαλαμίνα: Εργατικό δυστύχημα στα Ναυπηγεία - Νεκρός ένας 63χρονος, τραυματίστηκε και 22χρονος",True
https://www.parapolitika.gr/ellada/article/1415350/papagou-dedro-kataplakose-ergati-kathariotitas-anasurthike-horis-tis-aisthiseis-tou/,Παπάγου: Νεκρός ο εργάτης καθαριότητας τον οποίο καταπλάκωσε δέντρο,2024-06-27,09:03:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,Το δυστήχημα συνέβη στη συμβολή των οδών Ιωνίας και Αργυροκάστρου,"Χωρίς τις αισθήσεις του ανασύρθηκε άνδρας, ύστερα από καταπλάκωσή του από δέντρο, στην συμβολή των οδών Ιωνίας και Αργυρόκαστρου, στον δήμο #Παπάγου.
Επιχείρησαν 12 #πυροσβέστες με 4 οχήματα.",https://s.parapolitika.gr/images/1130x667/jpg/files/2024-05-24/ekav-ok.jpg,,"Παπάγου: Νεκρός ο εργάτης καθαριότητας τον οποίο καταπλάκωσε δέντρο Χωρίς τις αισθήσεις του ανασύρθηκε άνδρας, ύστερα από καταπλάκωσή του από δέντρο, στην συμβολή των οδών Ιωνίας και Αργυρόκαστρου, στον δήμο #Παπάγου.
Επιχείρησαν 12 #πυροσβέστες με 4 οχήματα.",True
https://www.parapolitika.gr/ellada/article/1370842/naupigeia-halkidas-sunelifthi-o-upeuthunos-tou-sunergeiou-meta-to-ergatiko-dustuhima/,Ναυπηγεία Χαλκίδας: Συνελήφθη ο υπεύθυνος του συνεργείου μετά το εργατικό δυστύχημα,2024-03-31,17:15:17,ΕΛΛΑΔΑ,Parapolitika Newsroom,Ο εργαζόμενος πέθανε κατά τη διάρκεια εργασιών σε επιβατηγό οχηματαγωγό πλοίο,"Στη σύλληψη ενός 44χρονου υπεύθυνου συνεργείου ναυπηγοεπισκευαστικών εργασιών προχώρησε η λιμενική αρχή της Χαλκίδας, μετά τον θανάσιμο τραυματισμό ενός 42χρονου εργαζόμενου κατά τη διάρκεια εργασιών σε επιβατηγό οχηματαγωγό πλοίο, σημαίας Κύπρου, που ήταν παραβεβλημένο στις εγκαταστάσεις των Ναυπηγείων της Χαλκίδας.
Η ανακοίνωση του Λιμενικού:
Τις μεσημβρινές ώρες χθες, η Λιμενική Αρχή της Χαλκίδας ενημερώθηκε για τον τραυματισμό 42χρονου ημεδαπού εργαζόμενου σε ιδιωτικό συνεργείο, κατά τη διάρκεια εργασιών σε Ε/Γ-Ο/Γ-Τ/Χ πλοίο σημαίας Κύπρου, το οποίο ήταν παραβεβλημένο σε εγκαταστάσεις των Ναυπηγείων της Χαλκίδας.
Αμέσως στο σημείο μετέβησαν στελέχη Λ.Σ.-ΕΛ.ΑΚΤ και κλιμάκιο της Πυροσβεστικής Υπηρεσίας, ενώ ο 42χρονος μεταφέρθηκε με ασθενοφόρο όχημα του ΕΚΑΒ στο Γενικό Νοσοκομείο της Χαλκίδας, όπου διαπιστώθηκε ο θάνατός του.
Από το Κεντρικό Λιμεναρχείο Χαλκίδας που διενεργεί την προανάκριση, συνελήφθη ο 44χρονος ημεδαπός υπεύθυνος του συνεργείου, ενώ απαγορεύτηκε ο απόπλους του πλοίου μέχρι την προσκόμιση βεβαιωτικού από τον νηογνώμονα που το παρακολουθεί. Η σορός πρόκειται να μεταφερθεί στο Εργαστήριο Ιατροδικαστικής του Πανεπιστημίου των Αθηνών για τη διενέργεια νεκροψίας - νεκροτομής.",https://s.parapolitika.gr/images/1130x667/jpg/files/2024-03-31/peripoliko__ok.jpg,,"Ναυπηγεία Χαλκίδας: Συνελήφθη ο υπεύθυνος του συνεργείου μετά το εργατικό δυστύχημα Στη σύλληψη ενός 44χρονου υπεύθυνου συνεργείου ναυπηγοεπισκευαστικών εργασιών προχώρησε η λιμενική αρχή της Χαλκίδας, μετά τον θανάσιμο τραυματισμό ενός 42χρονου εργαζόμενου κατά τη διάρκεια εργασιών σε επιβατηγό οχηματαγωγό πλοίο, σημαίας Κύπρου, που ήταν παραβεβλημένο στις εγκαταστάσεις των Ναυπηγείων της Χαλκίδας.
Η ανακοίνωση του Λιμενικού:
Τις μεσημβρινές ώρες χθες, η Λιμενική Αρχή της Χαλκίδας ενημερώθηκε για τον τραυματισμό 42χρονου ημεδαπού εργαζόμενου σε ιδιωτικό συνεργείο, κατά τη διάρκεια εργασιών σε Ε/Γ-Ο/Γ-Τ/Χ πλοίο σημαίας Κύπρου, το οποίο ήταν παραβεβλημένο σε εγκαταστάσεις των Ναυπηγείων της Χαλκίδας.
Αμέσως στο σημείο μετέβησαν στελέχη Λ.Σ.-ΕΛ.ΑΚΤ και κλιμάκιο της Πυροσβεστικής Υπηρεσίας, ενώ ο 42χρονος μεταφέρθηκε με ασθενοφόρο όχημα του ΕΚΑΒ στο Γενικό Νοσοκομείο της Χαλκίδας, όπου διαπιστώθηκε ο θάνατός του.
Από το Κεντρικό Λιμεναρχείο Χαλκίδας που διενεργεί την προανάκριση, συνελήφθη ο 44χρονος ημεδαπός υπεύθυνος του συνεργείου, ενώ απαγορεύτηκε ο απόπλους του πλοίου μέχρι την προσκόμιση βεβαιωτικού από τον νηογνώμονα που το παρακολουθεί. Η σορός πρόκειται να μεταφερθεί στο Εργαστήριο Ιατροδικαστικής του Πανεπιστημίου των Αθηνών για τη διενέργεια νεκροψίας - νεκροτομής.",True
https://www.parapolitika.gr/ellada/article/1365558/tragodia-sti-hio-nekros-58hronos-ergatis-se-monada-ihthuokalliergeion/,Τραγωδία στη Χίο: Νεκρός 58χρονος εργάτης σε μονάδα ιχθυοκαλλιεργειών,2024-03-19,17:50:00,ΕΛΛΑΔΑ,Parapolitika Newsroom,"Ο άτυχος άνδρας βρισκόταν επάνω σε βοηθητικό σκάφος, όταν, για άγνωστες μέχρι στιγμής αιτίες, καταπλακώθηκε, με αποτέλεσμα να τραυματιστεί θανάσιμα","Τραγωδία στη Χίο με τον θάνατο 58χρονου Αιγύπτιου εργάτη, ο οποίος έχασε τη ζωή του το πρωί της Κυριακής σε μονάδα ιχθυοκαλλιεργειών στην περιοχή του Παντουκειούς Χίου.
Ο άτυχος άνδρας βρισκόταν επάνω σε βοηθητικό σκάφος, όταν, για άγνωστες μέχρι στιγμής αιτίες, καταπλακώθηκε, με αποτέλεσμα να τραυματιστεί θανάσιμα.
Σύμφωνα με πληροφορίες, ο 58χρονος εργάτης ανασύρθηκε από τη θάλασσα χωρίς τις αισθήσεις του λίγο μετά τις 10:30 το πρωί. Άμεσα μεταφέρθηκε στην περιοχή του Αγίου Ισιδώρου Συκιάδας, όπου τον παρέλαβε ασθενοφόρο και τον μετέφερε στο Νοσοκομείο Χίου. Δυστυχώς, οι γιατροί διαπίστωσαν τον θάνατό του.
Την προανάκριση διενεργεί το Κ.Λ. Χίου.",https://s.parapolitika.gr/images/1130x667/png/files/2024-02-16/ekav.png,,"Τραγωδία στη Χίο: Νεκρός 58χρονος εργάτης σε μονάδα ιχθυοκαλλιεργειών Τραγωδία στη Χίο με τον θάνατο 58χρονου Αιγύπτιου εργάτη, ο οποίος έχασε τη ζωή του το πρωί της Κυριακής σε μονάδα ιχθυοκαλλιεργειών στην περιοχή του Παντουκειούς Χίου.
Ο άτυχος άνδρας βρισκόταν επάνω σε βοηθητικό σκάφος, όταν, για άγνωστες μέχρι στιγμής αιτίες, καταπλακώθηκε, με αποτέλεσμα να τραυματιστεί θανάσιμα.
Σύμφωνα με πληροφορίες, ο 58χρονος εργάτης ανασύρθηκε από τη θάλασσα χωρίς τις αισθήσεις του λίγο μετά τις 10:30 το πρωί. Άμεσα μεταφέρθηκε στην περιοχή του Αγίου Ισιδώρου Συκιάδας, όπου τον παρέλαβε ασθενοφόρο και τον μετέφερε στο Νοσοκομείο Χίου. Δυστυχώς, οι γιατροί διαπίστωσαν τον θάνατό του.
Την προανάκριση διενεργεί το Κ.Λ. Χίου.",True
